MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
404,Bastard!!: Ankoku no Hakaishin,6.75,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",Bastard!!,バスタード!! 暗黒の破壊神,OVA,6,"Aug 25, 1992 to Jun 25, 1993",Unknown,Shueisha,Geneon Entertainment USA,AIC,Manga,26 min. per ep.,R+ - Mild Nudity,4679.0,3016,29202,133,869,18022,738,1026,8547,790.0,1315.0,2506.0,3841.0,2914.0,1614.0,736.0,283.0,177.0,113.0
405,Blood: The Last Vampire,6.91,"Horror, Supernatural, Vampire",Blood:The Last Vampire,BLOOD THE LAST VAMPIRE (ブラッド ザ ラスト ヴァンパイア),Movie,1,"Nov 18, 2000",Unknown,"Aniplex, Sony Interactive Entertainment",Manga Entertainment,Production I.G,Original,48 min.,R - 17+ (violence & profanity),3984.0,1488,92672,242,1220,70311,640,550,19951,2630.0,5152.0,11007.0,15321.0,9549.0,5037.0,2081.0,823.0,414.0,249.0
406,Buzzer Beater,6.56,"Shounen, Sports",Unknown,BUZZER BEATER,TV,13,"Feb 5, 2005 to Apr 30, 2005",Winter 2005,Unknown,Unknown,TMS Entertainment,Web manga,25 min. per ep.,PG-13 - Teens 13 or older,5558.0,4474,12576,13,413,7603,396,771,3393,233.0,364.0,909.0,1535.0,1266.0,691.0,346.0,151.0,71.0,75.0
407,Tantei Gakuen Q,7.76,"Comedy, Drama, Mystery, Police, Shounen",Detective School Q,探偵学園Q,TV,45,"Apr 15, 2003 to Mar 20, 2004",Spring 2003,"Group TAC, Kodansha",Unknown,Studio Pierrot,Manga,25 min. per ep.,PG-13 - Teens 13 or older,906.0,3072,28305,238,1325,14895,1563,1186,9336,1312.0,2098.0,3754.0,3061.0,1185.0,493.0,113.0,45.0,29.0,25.0
408,Final Fantasy VII: Last Order,7.33,"Action, Adventure, Drama, Fantasy, Sci-Fi",Final Fantasy VII:Last Order,ラストオーダー -ファイナルファンタジーVII-,Special,1,"Sep 14, 2005",Unknown,"Sony Pictures Entertainment, Square Enix",Unknown,Madhouse,Game,25 min.,PG-13 - Teens 13 or older,2216.0,1995,60056,151,522,50105,306,177,8946,3195.0,4789.0,8708.0,10591.0,5432.0,2438.0,708.0,288.0,124.0,88.0
411,Gun x Sword,7.28,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Gun x Sword,ガン×ソード,TV,26,"Jul 4, 2005 to Dec 26, 2005",Summer 2005,Studio Tulip,"Funimation, Geneon Entertainment USA",AIC ASTA,Original,24 min. per ep.,PG-13 - Teens 13 or older,2441.0,1894,65323,327,3096,35795,3565,3586,19281,1778.0,3539.0,7385.0,9193.0,4295.0,2147.0,743.0,263.0,128.0,83.0
412,Kore ga Watashi no Goshujinsama,6.56,"Comedy, Ecchi, Slice of Life",He is My Master,これが私の御主人様,TV,12,"Apr 8, 2005 to Jul 1, 2005",Spring 2005,"Geneon Universal Entertainment, TBS, DAX Production, Memory-Tech",Sentai Filmworks,"Gainax, Shaft",Manga,24 min. per ep.,R+ - Mild Nudity,5600.0,1819,69569,139,2336,44737,2743,4592,15161,1461.0,2569.0,5859.0,9804.0,7557.0,4661.0,2265.0,1006.0,537.0,375.0
413,Hametsu no Mars,2.23,"Sci-Fi, Horror",Mars of Destruction,破滅のマルス,OVA,1,"Jul 6, 2005",Unknown,"Idea Factory, King Records, Design Factory",Unknown,WAO World,Visual novel,19 min.,R - 17+ (violence & profanity),11058.0,2216,52059,278,643,41464,253,845,8854,2438.0,138.0,183.0,275.0,372.0,648.0,1199.0,2648.0,7692.0,22048.0
415,Tonari no Yamada-kun,7.19,"Slice of Life, Comedy",My Neighbors the Yamadas,ホーホケキョ となりの山田くん,Movie,1,"Jul 17, 1999",Unknown,Tokuma Shoten,"Walt Disney Studios, GKIDS",Studio Ghibli,4-koma manga,1 hr. 44 min.,G - All Ages,2811.0,2796,33789,79,489,23117,398,374,9411,1245.0,2205.0,4290.0,5189.0,2826.0,1411.0,523.0,230.0,108.0,85.0
416,Kurenai no Buta,7.98,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",Porco Rosso,紅の豚,Movie,1,"Jul 18, 1992",Unknown,"Tokuma Shoten, Nippon Television Network","Walt Disney Studios, GKIDS",Studio Ghibli,Manga,1 hr. 33 min.,G - All Ages,564.0,895,166615,1350,1720,135717,865,480,27833,14429.0,23305.0,32660.0,22402.0,7946.0,2814.0,905.0,290.0,148.0,117.0
417,Ragnarök The Animation,6.47,"Action, Magic, Fantasy",Ragnarok the Animation,RAGNARÖK THE ANIMATION,TV,26,"Apr 7, 2004 to Sep 29, 2004",Spring 2004,Frontier Works,Funimation,G&G Entertainment,Game,24 min. per ep.,PG-13 - Teens 13 or older,6033.0,2451,42946,120,1530,27148,1745,3412,9111,1128.0,1479.0,3188.0,5671.0,4670.0,3041.0,1646.0,784.0,428.0,275.0
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,7.26,"Adventure, Comedy, Shounen","Ranma ½:Big Trouble in Nekonron, China",らんま 1/2 中国寝崑崙大決戦! 掟やぶりの激闘編!!,Movie,1,"Nov 2, 1991",Unknown,Fuji TV,VIZ Media,Unknown,Manga,1 hr. 14 min.,PG-13 - Teens 13 or older,2519.0,3804,18206,21,204,14906,171,105,2820,866.0,1201.0,2336.0,3093.0,1478.0,713.0,197.0,81.0,32.0,25.0
419,Samurai Deeper Kyou,6.92,"Adventure, Comedy, Historical, Supernatural, Samurai, Shounen",Samurai Deeper Kyo,SAMURAI DEEPER KYO,TV,26,"Jul 2, 2002 to Dec 24, 2002",Summer 2002,Starchild Records,"Media Blasters, NYAV Post",Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3924.0,2275,49129,212,2009,29111,2646,3279,12084,1296.0,2385.0,5182.0,7157.0,4020.0,2242.0,1132.0,540.0,329.0,194.0
420,Spriggan,6.68,"Adventure, Military, Sci-Fi, Shounen",Spriggan,スプリガン,Movie,1,"Sep 5, 1998",Unknown,"TBS, Nichion",ADV Films,Studio 4°C,Manga,1 hr. 30 min.,R - 17+ (violence & profanity),5022.0,3621,20495,42,384,13805,198,167,5941,382.0,818.0,1976.0,3020.0,2270.0,1207.0,534.0,187.0,99.0,63.0
421,Stratos 4,6.66,"Comedy, Military, Sci-Fi, Shounen",Unknown,ストラトス・フォー,TV,13,"Jan 5, 2003 to Mar 30, 2003",Winter 2003,Bandai Visual,Bandai Entertainment,Studio Fantasia,Original,23 min. per ep.,PG-13 - Teens 13 or older,5070.0,4949,9787,27,352,5062,394,496,3483,155.0,262.0,647.0,1186.0,866.0,483.0,194.0,87.0,36.0,15.0
422,Stratos 4 OVA,6.73,"Comedy, Military, Sci-Fi, Shounen",Unknown,ストラトス・フォー OVA,OVA,2,"May 25, 2004 to Aug 1, 2004",Unknown,Bandai Visual,Bandai Entertainment,Studio Fantasia,Original,30 min. per ep.,PG-13 - Teens 13 or older,4737.0,7867,2935,2,79,1849,62,53,892,57.0,84.0,213.0,424.0,285.0,122.0,45.0,14.0,8.0,7.0
423,Stratos 4 Advance,6.85,"Comedy, Military, Sci-Fi, Shounen",Unknown,ストラトス・フォー アドヴァンス,OVA,6,"Mar 5, 2005 to Jan 27, 2006",Unknown,Bandai Visual,Unknown,Studio Fantasia,Original,26 min. per ep.,PG-13 - Teens 13 or older,4219.0,7638,3217,2,109,1968,102,87,951,70.0,98.0,283.0,466.0,282.0,120.0,49.0,13.0,10.0,8.0
424,Dirty Pair,7.18,"Adventure, Comedy, Police, Sci-Fi",Dirty Pair,ダーティペア,TV,24,"Jul 15, 1985 to Dec 26, 1985",Summer 1985,Studio Nue,Nozomi Entertainment,Sunrise,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,2840.0,3515,21621,156,1581,5783,1146,750,12361,267.0,518.0,1198.0,1616.0,809.0,364.0,119.0,46.0,21.0,19.0
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,6.44,"Comedy, Sports, Shounen Ai",Araiso Private High School Student Council Executive Committee,私立荒磯高等学校生徒会執行部,OVA,2,"Mar 29, 2002 to Jul 26, 2002",Unknown,"Movic, Tokuma Shoten",Unknown,Nippon Animation,Manga,26 min. per ep.,PG-13 - Teens 13 or older,6235.0,6058,5882,10,120,3808,82,136,1736,137.0,180.0,358.0,692.0,614.0,401.0,171.0,70.0,39.0,38.0
426,Final Fantasy,6.12,"Action, Adventure, Comedy, Fantasy",Legend of the Crystals:Final Fantasy,ファイナルファンタジー,OVA,4,"Mar 21, 1994 to Jul 21, 1994",Unknown,Square Enix,Urban Vision,Madhouse,Game,30 min. per ep.,PG-13 - Teens 13 or older,7690.0,4352,13412,25,281,7766,352,427,4586,248.0,331.0,614.0,1237.0,1302.0,880.0,537.0,216.0,127.0,92.0
427,Kaleido Star,7.94,"Comedy, Sports, Drama, Fantasy, Shoujo",Kaleido Star,カレイドスター,TV,51,"Apr 3, 2003 to Mar 27, 2004",Spring 2003,"TV Tokyo, Hal Film Maker, G&G Entertainment, HoriPro, MediaNet","ADV Films, Funimation","Gonzo, Production I.G",Original,23 min. per ep.,PG-13 - Teens 13 or older,619.0,1828,69324,1396,3155,37075,4091,3740,21263,4959.0,5902.0,7889.0,6593.0,2983.0,1392.0,363.0,139.0,74.0,76.0
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,7.52,"Adventure, Comedy, Sports, Drama, Shoujo",Kaleido Star:New Wings Extra Stage,カレイドスター ～新たなる翼～ EXTRA STAGE,OVA,1,"Sep 24, 2004",Unknown,Hal Film Maker,"ADV Films, Funimation",Gonzo,Original,24 min.,PG - Children,1521.0,4489,12466,24,171,9735,99,86,2375,687.0,1062.0,1668.0,1769.0,798.0,335.0,98.0,36.0,10.0,16.0
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,7.88,"Comedy, Drama, Shoujo",Kaleido Star:Legend of Phoenix - The Layla Hamilton Story,カレイドスター Legend of Phoenix ～レイラ・ハミルトン物語～,OVA,1,"Dec 11, 2005",Unknown,"Hal Film Maker, MediaNet",Funimation,Gonzo,Original,50 min.,PG - Children,702.0,4475,12569,39,195,9277,110,116,2871,903.0,1292.0,1842.0,1365.0,553.0,196.0,42.0,23.0,14.0,16.0
430,Fullmetal Alchemist: The Conqueror of Shamballa,7.57,"Military, Comedy, Historical, Drama, Fantasy, Shounen",Fullmetal Alchemist:The Movie - Conqueror of Shamballa,劇場版 鋼の錬金術師 シャンバラを征く者,Movie,1,"Jul 23, 2005",Unknown,"Aniplex, Square Enix, Shochiku, Mainichi Broadcasting System",Funimation,Bones,Manga,1 hr. 45 min.,PG-13 - Teens 13 or older,1361.0,506,279946,704,2361,245283,1253,776,30273,19794.0,31112.0,47730.0,44941.0,20077.0,8777.0,4298.0,1555.0,812.0,490.0
431,Howl no Ugoku Shiro,8.67,"Adventure, Drama, Fantasy, Romance",Howl's Moving Castle,ハウルの動く城,Movie,1,"Nov 20, 2004",Unknown,"d-rights, Tokuma Shoten",Walt Disney Studios,Studio Ghibli,Novel,1 hr. 59 min.,G - All Ages,51.0,98,847414,17845,8733,754791,2283,947,80660,186983.0,167309.0,137336.0,62317.0,18427.0,6427.0,2246.0,737.0,351.0,668.0
432,Iria: Zeiram The Animation,7.07,"Action, Adventure, Space, Sci-Fi",Iria:Zeiram The Animation,イ・リ・ア ゼイラム The Animation,OVA,6,"Jun 23, 1994 to Nov 21, 1994",Unknown,Bandai Visual,"Media Blasters, Central Park Media, Discotek Media",Ashi Production,Original,27 min. per ep.,R - 17+ (violence & profanity),3358.0,3755,18690,95,808,9686,495,375,7326,420.0,750.0,1682.0,2469.0,1363.0,658.0,193.0,67.0,20.0,18.0
433,"Kumo no Mukou, Yakusoku no Basho",7.56,"Drama, Military, Romance, Sci-Fi",The Place Promised in Our Early Days,雲のむこう、約束の場所,Movie,1,"Nov 20, 2004",Unknown,Unknown,ADV Films,CoMix Wave Films,Original,1 hr. 30 min.,PG-13 - Teens 13 or older,1393.0,846,177428,726,4337,98242,2083,1145,71621,8563.0,13665.0,20929.0,18793.0,9152.0,4316.0,1916.0,779.0,322.0,229.0
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,5.55,"Action, Adventure, Fantasy",Legend of Lemnear,Legend of Lemnear 極黒の翼 バルキサス,OVA,1,"Jul 25, 1989",Unknown,81 Produce,Central Park Media,AIC,Original,42 min.,R+ - Mild Nudity,9553.0,6056,5874,2,141,3726,75,75,1857,56.0,62.0,185.0,518.0,692.0,607.0,352.0,218.0,88.0,49.0
435,Magic Knight Rayearth,7.46,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Magic Knight Rayearth,魔法騎士（マジックナイト）レイアース,TV,20,"Oct 17, 1994 to Mar 13, 1995",Fall 1994,Yomiuri Telecasting,"Media Blasters, Discotek Media",Tokyo Movie Shinsha,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1700.0,2168,53357,540,2232,30690,2417,2191,15827,2209.0,3232.0,6265.0,6991.0,3135.0,1447.0,446.0,128.0,68.0,45.0
437,Perfect Blue,8.48,"Dementia, Drama, Horror, Psychological",Perfect Blue,パーフェクトブルー,Movie,1,"Feb 28, 1998",Unknown,Rex Entertainment,"GKIDS, Manga Entertainment",Madhouse,Novel,1 hr. 20 min.,R+ - Mild Nudity,112.0,342,393287,9942,7418,256041,2456,1015,126357,50252.0,64305.0,54953.0,24495.0,8157.0,2979.0,1307.0,497.0,339.0,644.0
438,Phantom The Animation,6.54,"Action, Drama, Shounen",Phantom:The Animation,ファントム THE ANIMATION,OVA,3,"Feb 27, 2004 to Nov 26, 2004",Unknown,KSS,Media Blasters,Arcs Create,Visual novel,30 min. per ep.,R - 17+ (violence & profanity),5695.0,4501,12405,19,327,7201,229,276,4372,256.0,394.0,811.0,1455.0,1162.0,687.0,302.0,151.0,71.0,56.0
439,RG Veda,6.14,"Adventure, Drama, Fantasy",RG Veda,聖伝,OVA,2,"Jun 1, 1991 to Jun 21, 1992",Unknown,"KSS, Movic, Sony Music Entertainment",Central Park Media,animate Film,Manga,45 min. per ep.,PG-13 - Teens 13 or older,7600.0,5643,7092,15,166,4139,153,133,2501,135.0,187.0,327.0,706.0,680.0,510.0,293.0,129.0,72.0,28.0
440,Shoujo Kakumei Utena,8.2,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",Revolutionary Girl Utena,少女革命ウテナ,TV,39,"Apr 2, 1997 to Dec 24, 1997",Spring 1997,"TV Tokyo, Audio Tanaka","Nozomi Entertainment, Central Park Media",J.C.Staff,Original,23 min. per ep.,PG-13 - Teens 13 or older,306.0,948,156522,6311,12203,52178,9857,5351,76933,11079.0,10588.0,11035.0,7675.0,3531.0,1796.0,913.0,367.0,237.0,423.0
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,7.6,"Dementia, Drama, Fantasy, Romance, Shoujo, Shoujo Ai",Revolutionary Girl Utena:The Adolescence of Utena,少女革命ウテナ　アドゥレセンス黙示録,Movie,1,"Aug 14, 1999",Unknown,Audio Tanaka,Central Park Media,J.C.Staff,Original,1 hr. 30 min.,R+ - Mild Nudity,1279.0,2584,38902,482,609,26623,379,269,11022,3062.0,3637.0,4873.0,4247.0,2258.0,1106.0,581.0,273.0,173.0,154.0
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.1,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",Naruto the Movie:Ninja Clash in the Land of Snow,劇場版　NARUTO　大活劇！雪姫忍法帖だってばよ!!,Movie,1,"Aug 21, 2004",Unknown,"Aniplex, Bandai, TV Tokyo Music, Shueisha",VIZ Media,Studio Pierrot,Manga,1 hr. 22 min.,PG-13 - Teens 13 or older,3203.0,683,215046,303,1551,202775,589,476,9655,11155.0,13254.0,27363.0,41911.0,23643.0,11356.0,3685.0,1415.0,655.0,476.0
443,Onegai☆Teacher: Himitsu na Futari,7.32,"Comedy, Ecchi, Romance, Sci-Fi",Unknown,おねがい☆ティーチャー ヒミツなふたり,OVA,1,"Oct 25, 2002",Unknown,"Bandai Visual, WOWOW, Lantis","Nozomi Entertainment, Bandai Entertainment",Daume,Original,21 min.,R - 17+ (violence & profanity),2262.0,2469,42389,61,467,36934,266,179,4543,2443.0,3537.0,6033.0,7429.0,3834.0,1787.0,610.0,275.0,139.0,107.0
444,Maria-sama ga Miteru: Haru,7.68,"Drama, Romance, School, Shoujo, Shoujo Ai",Maria Watches Over Us:Printemps,マリア様がみてる～春～,TV,13,"Jul 4, 2004 to Sep 26, 2004",Summer 2004,Unknown,Nozomi Entertainment,Studio Deen,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1082.0,3444,22423,79,728,14293,549,519,6334,1125.0,1903.0,3200.0,2801.0,1111.0,432.0,140.0,51.0,30.0,41.0
445,Tales of Eternia The Animation,6.21,"Adventure, Comedy, Romance, Fantasy",Tales of Eternia,テイルズ オブ エターニア THE ANIMATION,TV,13,"Jan 8, 2001 to Mar 26, 2001",Winter 2001,Unknown,Media Blasters,"Production I.G, Xebec",Game,22 min. per ep.,PG-13 - Teens 13 or older,7283.0,4145,15127,12,488,7653,568,677,5741,167.0,261.0,714.0,1540.0,1471.0,957.0,455.0,219.0,93.0,60.0
446,Weiß Kreuz Glühen,6.59,"Action, Drama, Shounen",Knight Hunters Eternity,ヴァイスクロイツ・グリーエン,TV,13,"Nov 28, 2002 to Mar 20, 2003",Fall 2002,"animate Film, Kids Station, Movic",Media Blasters,ufotable,Unknown,20 min. per ep.,R - 17+ (violence & profanity),5458.0,5134,8883,27,248,4593,330,452,3260,195.0,276.0,554.0,879.0,749.0,432.0,206.0,102.0,59.0,30.0
447,Weiß Kreuz,6.73,"Action, Drama, Shounen",Knight Hunters,Weiß kreuz　ヴァイス　クロイツ,TV,25,"Apr 9, 1998 to Oct 1, 1998",Spring 1998,"animate Film, Polygram Japan",Media Blasters,"Plum, Magic Bus",Original,23 min. per ep.,PG-13 - Teens 13 or older,4749.0,3986,16526,171,584,8247,943,1360,5392,395.0,632.0,1171.0,1706.0,1252.0,844.0,448.0,212.0,119.0,63.0
448,Tenjou Tenge: The Ultimate Fight,7.06,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",Tenjho Tenge:The Ultimate Fight,天上天下ULTIMATE FIGHT,OVA,2,"Mar 16, 2005",Unknown,Unknown,"Discotek Media, Geneon Entertainment USA",Madhouse,Manga,24 min. per ep.,R - 17+ (violence & profanity),3423.0,2624,37848,41,606,29997,357,219,6669,1342.0,2339.0,4659.0,6530.0,3608.0,1685.0,701.0,314.0,138.0,74.0
449,InuYasha Movie 4: Guren no Houraijima,7.54,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie 4:Fire on the Mystic Island,犬夜叉 紅蓮の蓬莱島,Movie,1,"Dec 23, 2004",Unknown,Unknown,VIZ Media,Sunrise,Manga,1 hr. 27 min.,PG-13 - Teens 13 or older,1462.0,1743,75376,221,810,63504,497,251,10314,5230.0,6127.0,9865.0,11837.0,5135.0,2190.0,671.0,225.0,92.0,73.0
450,InuYasha Movie 2: Kagami no Naka no Mugenjo,7.66,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie 2:The Castle Beyond the Looking Glass,犬夜叉 鏡の中の夢幻城,Movie,1,"Dec 21, 2002",Unknown,"Kyoto Animation, Production Reed",VIZ Media,Sunrise,Manga,1 hr. 39 min.,PG-13 - Teens 13 or older,1128.0,1602,84016,303,856,72597,489,252,9822,6722.0,7566.0,11990.0,12862.0,5409.0,2184.0,607.0,206.0,96.0,71.0
451,InuYasha Movie 3: Tenka Hadou no Ken,7.8,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie 3:Swords of an Honorable Ruler,犬夜叉 天下覇道の剣,Movie,1,"Dec 20, 2003",Unknown,Kyoto Animation,VIZ Media,Sunrise,Manga,1 hr. 38 min.,PG-13 - Teens 13 or older,828.0,1657,80752,243,960,68332,502,288,10670,6718.0,7647.0,11985.0,11322.0,4397.0,1687.0,395.0,160.0,60.0,66.0
452,InuYasha Movie 1: Toki wo Koeru Omoi,7.56,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie:Affections Touching Across Time,犬夜叉 時代を越える想い,Movie,1,"Dec 22, 2001",Unknown,Unknown,VIZ Media,"Kyoto Animation, Sunrise",Manga,1 hr. 39 min.,PG-13 - Teens 13 or older,1388.0,1654,81098,186,785,70124,458,220,9511,6033.0,6802.0,11048.0,13002.0,5767.0,2369.0,620.0,255.0,104.0,93.0
454,.hack//Gift,6.16,"Comedy, Fantasy, Game",.hack//Gift,.hack//GIFT,OVA,1,"Nov 16, 2003",Unknown,CyberConnect2,Bandai Entertainment,Bee Train,Original,26 min.,R+ - Mild Nudity,7522.0,3737,19087,25,235,13874,224,318,4436,577.0,585.0,1071.0,1906.0,1859.0,1461.0,765.0,369.0,286.0,208.0
455,Fantastic Children,7.55,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Thriller",Fantastic Children,ファンタジックチルドレン,TV,26,"Oct 5, 2004 to Mar 29, 2005",Fall 2004,Unknown,Bandai Entertainment,Nippon Animation,Original,24 min. per ep.,PG-13 - Teens 13 or older,1414.0,3138,27307,272,1183,7802,1278,1152,15892,738.0,1128.0,1831.0,1626.0,816.0,410.0,209.0,94.0,31.0,51.0
456,Gokujou Seitokai,6.94,"Comedy, School, Slice of Life",Best Student Council,極上生徒会,TV,26,"Apr 7, 2005 to Sep 29, 2005",Spring 2005,Konami,ADV Films,J.C.Staff,Original,25 min. per ep.,PG-13 - Teens 13 or older,3844.0,3955,16907,63,814,7361,929,1132,6671,351.0,533.0,1147.0,1808.0,1113.0,698.0,268.0,111.0,58.0,35.0
457,Mushishi,8.69,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",Mushi-Shi,蟲師,TV,26,"Oct 23, 2005 to Jun 19, 2006",Fall 2005,"Avex Entertainment, Marvelous, SKY Perfect Well Think, Delfi Sound",Funimation,Artland,Manga,25 min. per ep.,PG-13 - Teens 13 or older,45.0,167,620736,23066,55482,235371,42786,20017,267080,65961.0,64493.0,51656.0,24255.0,8603.0,4064.0,1486.0,573.0,301.0,760.0
458,Buttobi!! CPU,6.24,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",I Dream of Mimi,ぶっとび!!CPU,OVA,3,"Apr 25, 1997 to Sep 26, 1997",Unknown,"Pink Pineapple, Studio Jack",Nozomi Entertainment,OLM,Manga,27 min. per ep.,R+ - Mild Nudity,7141.0,5703,6894,11,237,3945,152,178,2382,153.0,141.0,343.0,721.0,691.0,439.0,246.0,108.0,55.0,47.0
459,One Piece Movie 1,7.1,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Unknown,ONE PIECE,Movie,1,"Mar 4, 2000",Unknown,Unknown,Unknown,Toei Animation,Manga,50 min.,PG-13 - Teens 13 or older,3182.0,1629,82437,284,1081,72673,408,357,7918,4292.0,4162.0,9247.0,15976.0,8947.0,4108.0,1174.0,403.0,172.0,150.0
460,One Piece Movie 2: Nejimaki-jima no Daibouken,7.17,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:Clockwork Island Adventure,ワンピース ねじまき島の冒険,Movie,1,"Mar 3, 2001",Unknown,"Fujipacific Music, Shueisha",Unknown,Toei Animation,Manga,55 min.,PG-13 - Teens 13 or older,2874.0,1903,65116,27,609,57933,329,221,6024,3133.0,3429.0,7953.0,12995.0,6555.0,2922.0,844.0,284.0,115.0,81.0
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,6.99,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:Chopper Kingdom of Strange Animal Island,ワンピース 珍獣島のチョッパー王国,Movie,1,"Mar 2, 2002",Unknown,Fujipacific Music,Unknown,Toei Animation,Manga,55 min.,PG-13 - Teens 13 or older,3657.0,2017,59268,21,519,52112,320,244,6073,2866.0,2697.0,6119.0,10897.0,6514.0,3244.0,1166.0,439.0,210.0,119.0
462,One Piece Movie 4: Dead End no Bouken,7.59,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:Dead End,ワンピース デッドエンドの冒険,Movie,1,"Mar 1, 2003",Unknown,Fujipacific Music,Unknown,Toei Animation,Manga,1 hr. 35 min.,PG-13 - Teens 13 or older,1292.0,1812,70665,56,774,61212,386,259,8034,4265.0,5344.0,11309.0,11650.0,4666.0,1742.0,457.0,137.0,52.0,91.0
463,One Piece Movie 5: Norowareta Seiken,7.23,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:The Curse of the Sacred Sword,ワンピース呪われた聖剣,Movie,1,"Mar 6, 2004",Unknown,Unknown,Unknown,Toei Animation,Manga,1 hr. 35 min.,PG-13 - Teens 13 or older,2624.0,2060,57513,23,540,50240,355,237,6141,3097.0,3400.0,7372.0,10077.0,5248.0,2327.0,848.0,304.0,167.0,122.0
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,7.7,"Adventure, Comedy, Fantasy, Shounen",One Piece:Baron Omatsuri and the Secret Island,ワンピース オマツリ男爵と秘密の島,Movie,1,"Mar 5, 2005",Unknown,"Fuji TV, Fujipacific Music",Unknown,Toei Animation,Manga,1 hr. 31 min.,PG-13 - Teens 13 or older,1033.0,1864,66385,211,644,56748,400,285,8308,5281.0,6520.0,10406.0,9562.0,4088.0,1699.0,611.0,234.0,141.0,128.0
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,7.28,"Adventure, Comedy, Fantasy, Shounen",Unknown,ワンピース THE MOVIE カラクリ城のメカ巨兵,Movie,1,"Mar 4, 2006",Unknown,"Fujipacific Music, Shueisha",Unknown,Toei Animation,Manga,1 hr. 34 min.,PG-13 - Teens 13 or older,2438.0,2200,52400,18,479,44765,356,226,6574,2709.0,2908.0,6763.0,9354.0,4381.0,1929.0,665.0,237.0,76.0,76.0
466,One Piece: Taose! Kaizoku Ganzack,6.76,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",One Piece:Defeat the Pirate Ganzack!,ワンピース 倒せ！海賊ギャンザック,OVA,1,"Jul 26, 1998",Unknown,Unknown,Unknown,Production I.G,Manga,28 min.,PG - Children,4638.0,3177,26565,9,317,21178,266,208,4596,1196.0,830.0,1847.0,4014.0,3273.0,1687.0,589.0,217.0,94.0,61.0
467,Koukaku Kidoutai: Stand Alone Complex,8.45,"Action, Military, Sci-Fi, Police, Mecha, Seinen",Ghost in the Shell:Stand Alone Complex,攻殻機動隊 STAND ALONE COMPLEX,TV,26,"Oct 1, 2002 to Oct 1, 2003",Fall 2002,"Bandai Visual, Dentsu, Victor Entertainment, Animax, Kodansha, Trilogy Future Studio, Tokuma Shoten, Nippon Television Network","Bandai Entertainment, Manga Entertainment",Production I.G,Manga,25 min. per ep.,R - 17+ (violence & profanity),123.0,419,326394,8128,17464,170891,16008,8338,113693,29445.0,43456.0,39801.0,18990.0,5867.0,2595.0,937.0,377.0,193.0,556.0
