MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
4600,Aneki... My Sweet Elder Sister The Animation,6.82,Hentai,Aneki... My Sweet Elder Sister:The Animation,あねき… MY SWEET ELDER SISTER THE ANIMATION,OVA,4,"Sep 28, 2007 to Jul 29, 2011",Unknown,"Pink Pineapple, T-Rex",Unknown,Office Takeout,Manga,30 min. per ep.,Rx - Hentai,Unknown,4689,11243,112,1328,6272,551,522,2570,499.0,431.0,763.0,1063.0,746.0,476.0,200.0,107.0,73.0,83.0
4601,Fairy Forest Remi-chan,4.73,Hentai,Fairy Forest Remi-chan,フェアリーフォレスト レミちゃん,OVA,1,"Apr 21, 2000",Unknown,Adult Source Media,Unknown,Unknown,Unknown,23 min.,Rx - Hentai,Unknown,8937,1920,10,110,1135,59,101,515,39.0,21.0,35.0,64.0,89.0,134.0,87.0,83.0,86.0,109.0
4603,Kibun Kibun,5.69,Hentai,Unknown,気分きぶん,OVA,2,"Feb 25, 2003 to May 25, 2003",Unknown,Milky Animation Label,Unknown,Unknown,Manga,30 min. per ep.,Rx - Hentai,Unknown,9860,1320,2,92,586,59,72,511,20.0,16.0,29.0,65.0,91.0,80.0,43.0,25.0,17.0,24.0
4604,Reijou Caster: Ingyaku no Wana,5.37,Hentai,Unknown,隷嬢キャスター 〜淫虐の罠〜,OVA,1,"Apr 18, 2003",Unknown,Unknown,Unknown,Unknown,Visual novel,52 min.,Rx - Hentai,Unknown,9565,1489,1,127,708,68,87,499,25.0,10.0,23.0,59.0,81.0,85.0,56.0,43.0,26.0,18.0
4606,Tsuki Kagerou,5.51,"Hentai, Yuri",Unknown,月陽炎,OVA,3,"Jun 25, 2002 to Jun 25, 2003",Unknown,Milky Animation Label,Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,9069,1832,4,145,719,84,138,746,31.0,12.0,26.0,66.0,106.0,102.0,49.0,42.0,17.0,33.0
4607,Tsuma to Mama to Boin,6.67,Hentai,Cantaloupe Collector,妻とママとボイン,OVA,2,"Jan 25, 2007 to Jul 25, 2007",Unknown,Milky Animation Label,Kitty Media,Flavors Soft,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5877,6415,41,563,3608,296,254,1694,261.0,171.0,347.0,596.0,486.0,327.0,102.0,62.0,41.0,42.0
4608,Yuuwaku Countdown: Akira,5.81,Hentai,Countdown:Akira Complex,誘惑 COUNT DOWN 鏡 AKIRA,OVA,3,"Mar 28, 1997 to Aug 29, 1997",Unknown,Pink Pineapple,SoftCel Pictures,Unknown,Manga,30 min. per ep.,Rx - Hentai,Unknown,9097,1817,7,111,799,60,108,739,30.0,20.0,63.0,89.0,135.0,106.0,46.0,26.0,20.0,31.0
4614,Moero Arthur: Hakuba no Ouji,6.18,"Adventure, Romance, Historical, Drama",Unknown,燃えろアーサー・白馬の王子,TV,22,"Apr 6, 1980 to Sep 21, 1980",Spring 1980,Unknown,Unknown,Toei Animation,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,7464.0,11510,643,2,26,283,17,82,235,9.0,7.0,21.0,31.0,64.0,30.0,9.0,6.0,3.0,1.0
4615,Yama Nezumi Rocky Chuck,6.1,"Kids, Adventure, Fantasy",Fables of the Green Forest,山ねずみ ロッキーチャック,TV,52,"Jan 7, 1973 to Dec 30, 1973",Winter 1973,"Mushi Production, Fuji TV",Unknown,Nippon Animation,Unknown,26 min. per ep.,G - All Ages,7842.0,10291,1082,2,51,421,52,120,438,12.0,12.0,35.0,63.0,65.0,66.0,22.0,11.0,8.0,7.0
4616,Yumemiru Topo Gigio,6.06,"Kids, Adventure, Comedy",Unknown,夢見るトッポ・ジージョ,TV,13,"Oct 7, 1988 to Dec 30, 1988",Fall 1988,Unknown,Unknown,Nippon Animation,Unknown,26 min. per ep.,PG - Children,8009.0,11222,729,0,15,488,14,85,127,19.0,11.0,38.0,65.0,103.0,54.0,19.0,12.0,8.0,10.0
4617,Nana Toshi Monogatari: Hokkyokukai Sensen,6.25,"Sci-Fi, Drama",Unknown,七都市物語 ～北極海戦線～,OVA,2,"Jun 22, 1994",Unknown,"animate Film, Studio Junio, Sony Music Entertainment",Unknown,Unknown,Novel,29 min. per ep.,PG-13 - Teens 13 or older,7124.0,8834,1997,3,65,881,33,39,979,18.0,29.0,92.0,212.0,166.0,138.0,51.0,19.0,10.0,5.0
4618,RideBack,7.29,"Action, Drama, Mecha, School, Sci-Fi",Ride Back,ライドバック,TV,12,"Jan 12, 2009 to Mar 30, 2009",Winter 2009,Geneon Universal Entertainment,Funimation,Madhouse,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2405.0,2472,42283,133,1767,23727,1669,1897,13223,1143.0,2503.0,5099.0,5802.0,2839.0,1399.0,479.0,154.0,64.0,57.0
4621,Arisubyeon-ui Kkumnamu,Unknown,"Sports, Drama",The Olympic Challenge,아리수변의 꿈나무,Movie,1,1987,Unknown,"KBS, Shinwon Productions",Unknown,Unknown,Unknown,1 hr. 15 min.,G - All Ages,13339.0,14383,230,0,10,60,4,59,97,4.0,1.0,5.0,10.0,1.0,8.0,1.0,3.0,2.0,1.0
4638,Milkyway,5.6,"Romance, Hentai",Unknown,Milkyway,OVA,2,"Jun 25, 2003 to Aug 25, 2003",Unknown,Lemon Heart,Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,9974,1244,2,96,560,63,73,452,22.0,14.0,25.0,39.0,74.0,67.0,42.0,24.0,18.0,16.0
4639,Gosenzo-sama Banbanzai!,7.28,"Sci-Fi, Comedy, Psychological, Drama",Unknown,御先祖様万々歳!,OVA,6,"Aug 5, 1989 to Jan 25, 1990",Unknown,Unknown,Unknown,Studio Pierrot,Original,30 min. per ep.,R - 17+ (violence & profanity),2411.0,6071,5883,65,252,1747,177,171,3536,123.0,234.0,422.0,323.0,182.0,101.0,61.0,32.0,18.0,16.0
4640,Maroko,6.33,"Sci-Fi, Comedy, Psychological, Drama",Unknown,MAROKO 麿子,Movie,1,"Mar 19, 1990",Unknown,Unknown,Unknown,Studio Pierrot,Original,1 hr. 29 min.,Unknown,6743.0,10499,977,0,39,284,17,51,586,11.0,8.0,45.0,34.0,46.0,26.0,14.0,7.0,2.0,5.0
4644,Injoku no Heya,5.39,"Hentai, Romance",Lewd Room,淫辱の部屋,OVA,1,"Jun 18, 2001",Unknown,Unknown,Unknown,Unknown,Unknown,30 min.,Rx - Hentai,Unknown,10642,922,1,68,418,36,73,327,16.0,9.0,9.0,29.0,44.0,65.0,31.0,20.0,24.0,18.0
4645,Kirameki no Kyoudai: Sex Crime,5.34,Hentai,Unknown,煌きの姉弟妹 ～SEX CRIME～,OVA,1,"May 25, 2000",Unknown,Unknown,Unknown,Unknown,Manga,29 min.,Rx - Hentai,Unknown,9394,1602,10,148,643,69,105,637,27.0,9.0,30.0,51.0,85.0,76.0,51.0,32.0,30.0,31.0
4646,Cobra The Animation: The Psycho-Gun,6.93,"Action, Adventure, Mecha, Sci-Fi, Space",Unknown,COBRA THE ANIMATION ザ・サイコガン,OVA,4,"Aug 29, 2008 to Feb 27, 2009",Unknown,Unknown,Sentai Filmworks,Magic Bus,Manga,30 min. per ep.,PG-13 - Teens 13 or older,3891.0,6734,4528,10,165,2640,99,123,1501,114.0,172.0,464.0,604.0,375.0,167.0,54.0,31.0,17.0,14.0
4650,Seihou Bukyou Outlaw Star Pilot,6.94,"Action, Sci-Fi, Space",Outlaw Star,星方武侠アウトロースター パイロット版,Special,1,"Sep 22, 2006",Unknown,"Sotsu, Victor Entertainment",Unknown,Sunrise,Manga,1 min.,R+ - Mild Nudity,3859.0,6091,5793,16,137,3556,59,80,1961,170.0,228.0,415.0,649.0,397.0,259.0,55.0,17.0,15.0,12.0
4651,Yume no Crayon Oukoku,6.92,"Adventure, Fantasy, Comedy, Shoujo",Crayon Kingdom of Dreams,夢のクレヨン王国,TV,70,"Sep 7, 1997 to Jan 31, 1999",Fall 1997,Unknown,Unknown,Toei Animation,Book,24 min. per ep.,G - All Ages,3931.0,8062,2727,21,203,742,196,193,1393,77.0,51.0,131.0,160.0,107.0,60.0,17.0,8.0,6.0,6.0
4653,Shakkin Shimai,6.09,"Hentai, School",Debt Sisters,借金姉妹,OVA,2,"Oct 25, 2007 to Mar 25, 2008",Unknown,MS Pictures,Unknown,Blue Cat,Visual novel,33 min. per ep.,Rx - Hentai,Unknown,7369,3608,11,311,1725,183,173,1216,86.0,42.0,115.0,255.0,264.0,182.0,83.0,52.0,41.0,25.0
4654,Toaru Majutsu no Index,7.44,"Action, Magic, Sci-Fi, Super Power",A Certain Magical Index,とある魔術の禁書目録,TV,24,"Oct 5, 2008 to Mar 19, 2009",Fall 2008,"Geneon Universal Entertainment, Square Enix, AT-X, ASCII Media Works, Kadokawa Contents Gate",Funimation,J.C.Staff,Light novel,23 min. per ep.,R - 17+ (violence & profanity),1764.0,161,635900,7585,40651,385870,29487,27135,152757,24351.0,41739.0,87396.0,91006.0,38838.0,17489.0,6677.0,2484.0,1032.0,826.0
4657,Arad Senki: Slap Up Party,6.75,"Action, Adventure, Comedy, Fantasy",Unknown,アラド戦記 ～スラップアップパーティー～,TV,26,"Apr 4, 2009 to Sep 26, 2009",Spring 2009,"Studio Mausu, Sotsu Music Publishing",Unknown,Gonzo,Game,25 min. per ep.,PG-13 - Teens 13 or older,4677.0,4201,14658,34,1213,5875,1139,1772,4659,265.0,431.0,938.0,1547.0,1198.0,696.0,292.0,151.0,77.0,43.0
4660,Yoshino no Hime,5.84,"Comedy, Fantasy, Historical, Slice of Life",The Princess of Yoshino,吉野の姫制,ONA,1,2005,Unknown,Maru Production,Unknown,Unknown,Original,8 min.,G - All Ages,8722.0,12121,498,1,10,272,6,26,184,7.0,1.0,14.0,44.0,53.0,51.0,17.0,11.0,3.0,3.0
4662,Neo Angelique Abyss: Second Age,7.04,"Adventure, Fantasy, Harem, Shoujo",Unknown,ネオアンジェリーク Abyss -Second Age-,TV,13,"Jul 7, 2008 to Sep 29, 2008",Summer 2008,Yumeta Company,Sentai Filmworks,Unknown,Visual novel,25 min. per ep.,PG-13 - Teens 13 or older,3498.0,3858,17739,52,669,11215,562,588,4705,631.0,939.0,1541.0,2230.0,1405.0,758.0,279.0,114.0,57.0,55.0
4663,Tekken Chinmi,7.27,"Action, Adventure, Historical, Martial Arts, Shounen",Iron Fist Chinmi,鉄拳チンミ,TV,20,"Jul 2, 1988 to Dec 24, 1988",Summer 1988,"Ashi Production, Studio Jack",Unknown,Production Reed,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2469.0,7401,3560,10,121,2222,92,124,1001,133.0,176.0,418.0,499.0,234.0,93.0,29.0,13.0,6.0,3.0
4664,Rurouni Kenshin: Special Techniques,7.25,"Action, Comedy, Samurai",Unknown,るろうに剣心－明治剣客浪漫譚－,Special,1,"Oct 21, 1997",Unknown,Unknown,Unknown,"Gallop, Studio Deen",Manga,25 min.,PG-13 - Teens 13 or older,2579.0,4881,10111,12,204,5716,179,166,3846,455.0,366.0,678.0,958.0,484.0,307.0,79.0,36.0,24.0,21.0
4667,B-Legend! Battle B-Daman Fire Spirits!,6.37,"Adventure, Fantasy, Game, Kids",Battle B-Daman:Fire Spirits!,B-伝説(ビーレジェンド)! バトルビーダマン 炎魂(ファイヤースピリッツ!),TV,51,"Jan 10, 2005 to Dec 26, 2005",Winter 2005,"Heewon Entertainment, Yomiuri Advertising",Unknown,Unknown,Unknown,23 min. per ep.,PG - Children,6560.0,6988,4134,11,100,3032,96,251,655,141.0,102.0,266.0,552.0,531.0,343.0,115.0,63.0,41.0,36.0
4672,Koukaku Kidoutai 2.0,8.01,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen",Ghost in the Shell 2.0,攻殻機動隊2.0,Movie,1,"Jul 12, 2008",Unknown,Unknown,Manga Entertainment,Production I.G,Manga,1 hr. 23 min.,R+ - Mild Nudity,527.0,1701,77884,280,1258,50194,725,592,25115,5484.0,8233.0,11077.0,6830.0,2384.0,913.0,436.0,142.0,94.0,125.0
4675,Detective File 1: Kindan no Ai,5.01,Hentai,Bondage House,ディテクティブ file.1禁断の愛,OVA,1,"Jul 29, 1999",Unknown,Green Bunny,Media Blasters,Unknown,Unknown,28 min.,Rx - Hentai,Unknown,9395,1606,1,115,848,54,100,489,20.0,11.0,29.0,59.0,71.0,103.0,69.0,51.0,44.0,48.0
4680,Bocchan,6.17,Historical,Unknown,坊っちゃん,Special,1,"Jun 13, 1980",Unknown,Unknown,Unknown,TMS Entertainment,Novel,1 hr. 12 min.,PG-13 - Teens 13 or older,7483.0,10914,817,1,29,270,21,49,448,5.0,4.0,15.0,50.0,50.0,32.0,8.0,5.0,1.0,6.0
4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,6.12,"Sci-Fi, Kids",Unknown,ウルトラニャン　星空から舞い降りたふしぎネコ,Movie,1,"Apr 12, 1997",Unknown,"Shochiku, Sony Music Entertainment",Unknown,Triangle Staff,Original,30 min.,G - All Ages,7732.0,11167,737,3,26,319,11,48,333,12.0,11.0,19.0,48.0,57.0,45.0,17.0,11.0,4.0,2.0
4682,Ultra Nyan 2: The Great Happy Operation,6.04,"Comedy, Kids",Unknown,ウルトラニャン２　ハッピー大作戦,Movie,1,"Mar 14, 1998",Unknown,Shochiku,Unknown,Unknown,Original,30 min.,G - All Ages,8084.0,12590,417,0,13,218,5,44,137,9.0,7.0,11.0,26.0,40.0,37.0,9.0,6.0,9.0,Unknown
4684,Scarecrowman,Unknown,"Fantasy, Kids",Scarecrowman,スケアクロウマン,TV,26,"Jul 3, 2008 to Dec 25, 2008",Summer 2008,VAP,Unknown,TMS Entertainment,Original,25 min. per ep.,G - All Ages,11851.0,13285,320,0,13,81,17,64,145,5.0,5.0,4.0,14.0,8.0,8.0,3.0,4.0,Unknown,2.0
4685,Takane no Jitensha,6.04,"Fantasy, School",Takane's Bicycle,タカネの自転車,Special,1,"Jul 6, 2008",Unknown,Imagine,Unknown,A-1 Pictures,Unknown,24 min.,G - All Ages,8066.0,8722,2072,0,50,1300,22,44,656,18.0,24.0,83.0,265.0,299.0,209.0,62.0,33.0,16.0,6.0
4688,Minna Agechau♡,5.83,"Comedy, Ecchi, Romance",Unknown,みんなあげちゃう♡,OVA,1,"Mar 27, 1987",Unknown,"Movic, Shueisha",Unknown,J.C.Staff,Unknown,45 min.,R+ - Mild Nudity,8747.0,9307,1670,3,66,931,36,48,589,31.0,29.0,51.0,130.0,170.0,135.0,75.0,34.0,26.0,21.0
4689,Kaze no Toori Michi,6.01,"Music, Kids",The Path of Wind,カゼノトオリミチ,Music,1,"Dec 8, 2004",Unknown,Unknown,Unknown,"Studio Ghibli, Ajia-Do",Original,4 min.,G - All Ages,8197.0,7792,3038,2,47,1852,29,35,1075,42.0,44.0,139.0,259.0,374.0,299.0,91.0,39.0,24.0,20.0
4690,Cyborg 009 (1979),7.17,"Action, Adventure, Mecha, Sci-Fi, Shounen",Cyborg 009,サイボーグ009,TV,50,"Mar 6, 1979 to Mar 25, 1980",Spring 1979,Unknown,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2886.0,5567,7339,24,336,3145,483,450,2925,185.0,239.0,557.0,716.0,354.0,190.0,65.0,26.0,16.0,10.0
4692,Tragic Silence: Shoujo Yugi,5.37,Hentai,Tragic Silence,Tragic Silence 少女遊戯,OVA,1,"Feb 18, 2003",Unknown,Unknown,Unknown,Unknown,Unknown,25 min.,Rx - Hentai,Unknown,10201,1114,0,75,559,50,70,360,15.0,11.0,23.0,42.0,74.0,94.0,66.0,26.0,21.0,19.0
4693,Dochinpira,5.14,"Action, Comedy, Hentai",The Gigolo:Dochinpira,どチンピラ,OVA,1,"Aug 27, 1993",Unknown,Studio Kikan,Unknown,Unknown,Unknown,45 min.,R+ - Mild Nudity,Unknown,10772,864,2,53,431,27,71,282,11.0,5.0,10.0,35.0,43.0,77.0,44.0,27.0,22.0,34.0
4697,Chimera: Target I Datenshi Kourin,5.24,"Hentai, Drama",Unknown,キメイラ Target I 堕天使降臨,OVA,1,"Oct 10, 1997",Unknown,Tohokushinsha Film Corporation,Unknown,Studio Sign,Original,47 min.,Rx - Hentai,Unknown,9739,1385,6,66,759,36,91,433,18.0,17.0,30.0,65.0,82.0,99.0,84.0,50.0,34.0,29.0
4698,Jokei Kazoku: Inbou,6.55,Hentai,The Immorals,女系家族 ～淫謀～,OVA,2,"Aug 25, 2006 to Oct 25, 2006",Unknown,T-Rex,Kitty Media,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,6756,4485,12,371,2604,186,164,1160,138.0,129.0,270.0,425.0,363.0,221.0,97.0,49.0,27.0,27.0
4699,Eisai Kyoiku,5.25,"Hentai, School",Unknown,英才狂育,OVA,1,"Jul 25, 2007",Unknown,Jam,Kitty Media,Unknown,Visual novel,18 min.,Rx - Hentai,Unknown,8438,2350,6,147,1309,95,116,683,38.0,22.0,49.0,108.0,150.0,199.0,109.0,81.0,63.0,35.0
4700,Visionary,5.24,Hentai,Vixens,ヴィジョナリィ,OVA,5,"Aug 25, 1995 to Apr 21, 1996",Unknown,"Knack Productions, BEAM Entertainment",Central Park Media,Unknown,Manga,30 min. per ep.,Rx - Hentai,Unknown,9333,1639,7,168,551,90,107,723,25.0,3.0,20.0,49.0,86.0,106.0,52.0,29.0,23.0,23.0
4701,Yama Hime no Mi,6.17,Hentai,Unknown,山姫の実,OVA,3,"Oct 26, 2007 to Oct 15, 2010",Unknown,Schoolzone,Unknown,Unknown,Manga,24 min. per ep.,Rx - Hentai,Unknown,6989,4125,38,518,1976,240,236,1155,134.0,111.0,162.0,308.0,288.0,211.0,121.0,61.0,44.0,62.0
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.22,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",Unknown,映画　Yes! プリキュア５ GoGo! お菓子の国のハッピーバースデイ,Movie,1,"Nov 8, 2008",Unknown,Unknown,Unknown,Toei Animation,Original,1 hr. 15 min.,G - All Ages,2707.0,7048,4073,6,85,2524,64,97,1303,189.0,206.0,364.0,448.0,237.0,132.0,42.0,18.0,7.0,11.0
4705,Tengen Toppa Gurren Lagann: Parallel Works,7.13,Music,Unknown,グレンラガン パラレルワークス,Music,8,"Jun 15, 2008 to Sep 14, 2008",Unknown,Aniplex,Unknown,Gainax,Original,3 min. per ep.,PG-13 - Teens 13 or older,3072.0,2980,30108,27,543,22118,469,387,6591,1254.0,1709.0,3373.0,4414.0,2499.0,1278.0,413.0,179.0,95.0,97.0
4709,Aesop's World,5.82,Kids,Unknown,イソップ・ワールド,TV,26,"Apr 5, 1999 to Dec 31, 1999",Spring 1999,Unknown,Unknown,Sunrise,Unknown,11 min. per ep.,G - All Ages,8764.0,12155,492,1,16,215,17,104,140,15.0,4.0,5.0,20.0,25.0,32.0,14.0,9.0,3.0,11.0
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.59,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",Unknown,デジモンセイバーズ 特典映像 アグモン！ガオモン！ララモン！爆裂！場外ラストバトル！,Special,1,"Aug 24, 2007",Unknown,Unknown,Unknown,Toei Animation,Original,23 min.,PG - Children,5442.0,5839,6495,7,128,4080,108,141,2038,228.0,177.0,305.0,546.0,568.0,350.0,99.0,46.0,21.0,29.0
4713,Heart no Kuni no Alice: Wonderful Wonder World,6.08,"Fantasy, Harem, Romance, Shoujo",Unknown,劇場版ハートの国のアリス～Wonderful Wonder World～,Movie,1,"Jul 30, 2011",Unknown,Unknown,Unknown,Asahi Production,Visual novel,1 hr. 24 min.,PG-13 - Teens 13 or older,7879.0,3089,27983,141,608,13957,342,511,12565,566.0,640.0,1062.0,1982.0,1960.0,1544.0,971.0,496.0,318.0,177.0
4714,The Rapeman,6.37,Hentai,The Rapeman,レイプマン アニメ・バージョン,OVA,2,"Oct 28, 1994",Unknown,Pink Pineapple,Unknown,Unknown,Manga,30 min. per ep.,Rx - Hentai,Unknown,6005,6021,98,270,3396,153,202,2000,612.0,101.0,194.0,388.0,379.0,301.0,201.0,139.0,120.0,158.0
4715,Shigofumi: Sore kara,7.36,"Drama, Fantasy, Psychological, Thriller",Shigofumi:Letters from the Departed Special,シゴフミ ソレカラ,Special,1,"Sep 26, 2008",Unknown,"Bandai Visual, Genco, Lantis, Rakuonsha",Sentai Filmworks,J.C.Staff,Original,24 min.,PG-13 - Teens 13 or older,2078.0,4138,15297,5,134,12160,109,68,2826,475.0,1070.0,2657.0,2787.0,1173.0,435.0,115.0,61.0,32.0,20.0
4717,Chijoku Kankin,5.59,Hentai,Unknown,恥辱監禁 ～堕ちた天使たち～,OVA,1,"Sep 21, 2001",Unknown,Pink Pineapple,Unknown,Unknown,Unknown,27 min.,Rx - Hentai,Unknown,9200,1728,4,144,789,79,103,613,24.0,16.0,31.0,62.0,86.0,102.0,67.0,26.0,15.0,17.0
4718,AIKa: Special Trial,5.67,Ecchi,Unknown,AIKa Special TRIAL,Special,1,"May 25, 1998",Unknown,Unknown,Bandai Entertainment,Studio Fantasia,Original,10 min.,R+ - Mild Nudity,9245.0,5975,6112,5,152,4086,91,107,1676,110.0,89.0,203.0,462.0,648.0,592.0,255.0,134.0,95.0,105.0
4719,Queen's Blade: Rurou no Senshi,6.18,"Action, Adventure, Ecchi, Fantasy",Queen's Blade:The Exiled Virgin,クイーンズブレイド 流浪の戦士,TV,12,"Apr 2, 2009 to Jun 18, 2009",Spring 2009,"Genco, Media Factory, AT-X, Magic Capsule, Hobby Japan, Toranoana",Media Blasters,Arms,Other,24 min. per ep.,R+ - Mild Nudity,7462.0,1682,78872,173,5091,37398,3351,7117,25915,1351.0,1618.0,3763.0,7124.0,6982.0,4580.0,2798.0,1556.0,1166.0,909.0
4720,White Album,6.55,"Drama, Harem, Music, Romance",White Album,ホワイトアルバム,TV,13,"Jan 4, 2009 to Mar 29, 2009",Winter 2009,Unknown,Unknown,Seven Arcs,Visual novel,25 min. per ep.,PG-13 - Teens 13 or older,5650.0,1465,94919,179,4836,36636,3472,5729,44246,1368.0,2135.0,5079.0,8081.0,6480.0,3706.0,1958.0,899.0,558.0,481.0
4722,Skip Beat!,8.13,"Comedy, Drama, Romance, Shoujo",Skip Beat!,スキップ・ビート！,TV,25,"Oct 6, 2008 to Mar 30, 2009",Fall 2008,"Sotsu, Pony Canyon, Hakusensha, TV Tokyo Music",Pied Piper,Hal Film Maker,Manga,24 min. per ep.,PG-13 - Teens 13 or older,381.0,670,219475,5314,7905,153037,5642,6450,46441,21149.0,28476.0,33439.0,21758.0,8635.0,3741.0,1243.0,417.0,229.0,213.0
4723,Seishun Anime Zenshuu,6.5,"Historical, Drama, Romance",Animated Classics of Japanese Literature,青春アニメ全集,TV,32,"Apr 25, 1986 to Dec 26, 1986",Spring 1986,Unknown,Unknown,Nippon Animation,Other,26 min. per ep.,R+ - Mild Nudity,5905.0,9674,1434,2,103,200,82,106,943,13.0,14.0,32.0,53.0,29.0,33.0,11.0,3.0,4.0,3.0
4725,Ga-Rei: Zero,7.64,"Action, Super Power, Supernatural, Thriller",Ga-Rei-Zero,喰霊–零–,TV,12,"Oct 6, 2008 to Dec 22, 2008",Fall 2008,"Lantis, Kadokawa Shoten, Rakuonsha, Kadokawa Pictures Japan, KlockWorx",Funimation,"AIC Spirits, Asread",Manga,23 min. per ep.,R - 17+ (violence & profanity),1180.0,713,205932,3859,8618,106942,7069,7180,76123,8694.0,15689.0,24879.0,21330.0,9721.0,4347.0,1707.0,733.0,371.0,296.0
4726,Druaga no Tou: The Sword of Uruk,7.24,"Adventure, Fantasy",Tower of Druaga:The Sword of Uruk,ドルアーガの塔 ～the Sword of URUK～,TV,12,"Jan 9, 2009 to Mar 27, 2009",Winter 2009,Sotsu Music Publishing,Funimation,Gonzo,Game,24 min. per ep.,PG-13 - Teens 13 or older,2596.0,1862,66319,91,2220,47276,1633,1520,13670,1708.0,3983.0,9341.0,11462.0,5303.0,2243.0,721.0,254.0,120.0,84.0
4729,Natural 2: Duo,6.13,Hentai,Unknown,ナチュラル2 デュオ,OVA,4,"Nov 25, 2001 to Jul 24, 2003",Unknown,Green Bunny,Unknown,Arms,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,9617,1472,1,126,740,60,93,453,25.0,23.0,48.0,77.0,125.0,93.0,33.0,18.0,7.0,17.0
4730,Inyoku Tokkyuu Zetsurinou,5.68,Hentai,Hentai Express,淫欲特急ゼツリンオー,OVA,1,"Aug 31, 2007",Unknown,Schoolzone,Unknown,Unknown,Original,24 min.,Rx - Hentai,Unknown,7002,4119,95,643,1584,168,187,1537,147.0,57.0,87.0,196.0,220.0,201.0,119.0,67.0,57.0,63.0
4731,Hiiro no Koku,5.23,Hentai,Unknown,緋色の刻,OVA,5,"Sep 18, 1999 to Sep 15, 2000",Unknown,Unknown,Unknown,Unknown,Unknown,30 min. per ep.,Rx - Hentai,Unknown,10001,1229,7,103,509,65,112,440,33.0,10.0,22.0,41.0,53.0,61.0,51.0,28.0,33.0,33.0
4732,Grope: Yami no naka no Kotori-tachi,6.0,Hentai,Unknown,Grope ～闇の中の小鳥たち～,OVA,2,"Dec 21, 2007 to Aug 29, 2008",Unknown,Unknown,Unknown,Suzuki Mirano,Visual novel,29 min. per ep.,Rx - Hentai,Unknown,7095,3997,17,281,2109,185,191,1231,95.0,73.0,148.0,282.0,304.0,219.0,125.0,68.0,46.0,47.0
4733,Blue Remains,5.07,"Adventure, Sci-Fi",Unknown,ブルーリメイン,Movie,1,"Aug 22, 2001",Unknown,GAGA,Unknown,Unknown,Original,1 hr. 17 min.,PG-13 - Teens 13 or older,10538.0,11194,737,0,39,249,16,56,377,6.0,2.0,4.0,20.0,15.0,32.0,26.0,17.0,37.0,36.0
4737,Himitsukessha Taka no Tsume,6.13,"Comedy, Parody, Super Power",Eagle Talon,秘密結社 鷹の爪,TV,11,"Apr 6, 2006 to Jun 15, 2006",Spring 2006,Kaeruotoko Shokai,Unknown,DLE,Original,11 min. per ep.,PG-13 - Teens 13 or older,7670.0,10874,829,1,56,277,44,120,332,12.0,21.0,22.0,42.0,45.0,38.0,25.0,9.0,7.0,13.0
4742,Papa to Odorou,6.71,Comedy,Let's Dance with Papa,パパと踊ろう,TV,16,"Jul 5, 1999 to Jul 24, 1999",Summer 1999,Unknown,ADV Films,Studio Deen,Unknown,6 min. per ep.,PG-13 - Teens 13 or older,4832.0,10388,1036,4,40,468,29,84,415,45.0,36.0,68.0,80.0,61.0,44.0,18.0,7.0,6.0,10.0
4744,Akaneiro ni Somaru Saka,6.47,"Harem, Comedy, Romance, Ecchi, School",Akane Iro ni Somaru Saka,あかね色に染まる坂,TV,12,"Oct 3, 2008 to Dec 19, 2008",Fall 2008,"Marvelous, feng, Delfi Sound, Pony Canyon Enterprise",Sentai Filmworks,TNK,Visual novel,25 min. per ep.,R+ - Mild Nudity,6051.0,1116,133249,262,4922,96475,3015,4918,23919,2889.0,4680.0,11122.0,19907.0,16311.0,9971.0,4669.0,2016.0,1147.0,776.0
